window,scope,trade_size_bin,excluded_project,month,weighting,matched_projects,matched_cells,standardized_bin_rate_pct,standardized_reference_rate_pct,standardized_difference_pp,pooled_difference_pp,matched_pooled_difference_pp,interpretation
30m,all_projects,05_1000_2500,,2025-08,overlap_exposure,29,49,1.1049944632618491,0.3977820513033632,0.7072124119584859,0.6598219046657694,0.6598289087718647,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2025-08,equal_project,29,49,0.6807016945238195,0.14518648509939253,0.535515209424427,0.6598219046657694,0.6598289087718647,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2025-09,overlap_exposure,28,47,0.8249845624101786,0.34563926183127225,0.47934530057890634,0.4412164314362029,0.4412860459723363,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2025-09,equal_project,28,47,0.9597286624230638,0.10190827271724988,0.8578203897058139,0.4412164314362029,0.4412860459723363,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2025-10,overlap_exposure,27,46,0.7873746925673494,0.35114057640114477,0.4362341161662046,0.36454954509215826,0.3645806368666787,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2025-10,equal_project,27,46,0.7939844294477789,0.1894508661064753,0.6045335633413036,0.36454954509215826,0.3645806368666787,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2025-11,overlap_exposure,27,45,0.8082194119560621,0.37022983174956325,0.4379895802064988,0.37340998065543324,0.3734514265525804,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2025-11,equal_project,27,45,0.6863674063588742,0.2011286272979707,0.48523877906090346,0.37340998065543324,0.3734514265525804,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2025-12,overlap_exposure,28,46,0.8405979429287679,0.5322656005017569,0.308332342427011,0.22810744896574267,0.2280435578484264,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2025-12,equal_project,28,46,0.6268181296239691,1.1163720885178459,-0.48955395889387676,0.22810744896574267,0.2280435578484264,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2026-01,overlap_exposure,28,46,0.8225087215528797,0.6278659213710209,0.19464280018185878,0.1063814769425092,0.10625297963515025,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2026-01,equal_project,28,46,0.5828685975793652,0.2819065261016961,0.30096207147766907,0.1063814769425092,0.10625297963515025,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2026-02,overlap_exposure,27,46,0.6318584951474984,0.5415147930554707,0.09034370209202768,-0.00044825370979677606,-0.0005067948563342549,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2026-02,equal_project,27,46,1.1898129231229182,0.4610326112545095,0.7287803118684086,-0.00044825370979677606,-0.0005067948563342549,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2026-03,overlap_exposure,27,46,0.5880711213323322,0.6119076767175589,-0.023836555385226606,-0.13764795112926617,-0.13769900674272414,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2026-03,equal_project,27,46,0.27415000358529173,0.34476995704972807,-0.07061995346443634,-0.13764795112926617,-0.13769900674272414,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2026-04,overlap_exposure,26,45,1.2133377374757595,0.6768142014458445,0.536523536029915,0.3696551916840121,0.36952172118220655,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2026-04,equal_project,26,45,0.5466574646005343,0.4446511307947586,0.1020063338057757,0.3696551916840121,0.36952172118220655,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2026-05,overlap_exposure,26,45,0.7529802489562489,0.5994737384565808,0.15350651049966818,0.06474266003374113,0.06471870917487688,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2026-05,equal_project,26,45,0.46905571243375094,0.3623944377023692,0.10666127473138177,0.06474266003374113,0.06471870917487688,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2026-06,overlap_exposure,26,45,0.6194805661244289,0.3464573954911556,0.27302317063327325,0.19800712807479734,0.19821097649316563,observed_standardization_no_causal_or_significance_claim
30m,all_projects,05_1000_2500,,2026-06,equal_project,26,45,0.30709950429345845,0.16282896558457596,0.1442705387088825,0.19800712807479734,0.19821097649316563,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-01,overlap_exposure,24,40,6.305589538649476,0.5041837705087285,5.8014057681407465,5.0716700043242335,5.071716002721467,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-01,equal_project,24,40,1.8978750631228398,0.03822738887190145,1.8596476742509385,5.0716700043242335,5.071716002721467,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-02,overlap_exposure,22,38,5.196285219990977,0.46082253763474096,4.7354626823562365,4.140534196149101,4.140582050978371,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-02,equal_project,22,38,1.9153888031184243,0.03322673732295944,1.882162065795465,4.140534196149101,4.140582050978371,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-03,overlap_exposure,21,38,3.7925026418756573,0.2010875388040931,3.591415103071564,3.3761803123423744,3.3761610347473257,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-03,equal_project,21,38,1.5090020704934541,0.04069695923058126,1.4683051112628729,3.3761803123423744,3.3761610347473257,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-04,overlap_exposure,23,40,6.009373021574814,0.4375559510868621,5.571817070487952,5.108610223572048,5.1085571296042644,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-04,equal_project,23,40,1.7644987212196674,0.07937143380397445,1.685127287415693,5.108610223572048,5.1085571296042644,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-05,overlap_exposure,24,41,6.78722241301684,0.6666262854456231,6.120596127571217,5.484019175957967,5.483953853629368,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-05,equal_project,24,41,2.2679497891798825,0.06839686875018232,2.1995529204297,5.484019175957967,5.483953853629368,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-06,overlap_exposure,22,40,6.325467145137331,0.5451771350198835,5.780290010117447,5.290927980230784,5.290942561395915,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-06,equal_project,22,40,2.0332105412964454,0.06681168857044098,1.9663988527260046,5.290927980230784,5.290942561395915,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-07,overlap_exposure,23,41,5.0578855529266,0.6503695574258508,4.40751599550075,3.8593806398033728,3.8593473495731376,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-07,equal_project,23,41,1.197182754292987,0.09651545792756534,1.1006672963654218,3.8593806398033728,3.8593473495731376,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-08,overlap_exposure,22,40,3.822315170124972,0.6608928986776543,3.161422271447318,2.6832217419704953,2.6831708869757827,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-08,equal_project,22,40,1.2398715198719685,0.13902372723752773,1.1008477926344409,2.6832217419704953,2.6831708869757827,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-09,overlap_exposure,25,44,3.551992404897132,0.6581444312466889,2.8938479736504434,2.5558426668642915,2.555787711670151,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-09,equal_project,25,44,1.0605186914435127,0.17599905959175746,0.8845196318517552,2.5558426668642915,2.555787711670151,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-10,overlap_exposure,26,43,3.4260606466604586,0.34563320598952785,3.0804274406709307,2.810233520647479,2.810209876675333,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-10,equal_project,26,43,0.7372466864965183,0.041947476753472816,0.6952992097430455,2.810233520647479,2.810209876675333,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-11,overlap_exposure,25,43,2.662009105374208,0.21744587467857376,2.444563230695634,2.23076942271372,2.2307858831344416,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-11,equal_project,25,43,0.9140088392247099,0.07322895780286867,0.8407798814218412,2.23076942271372,2.2307858831344416,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-12,overlap_exposure,26,44,2.085780073845418,0.13621938909883208,1.949560684746586,1.8474254683154074,1.8474175071588415,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2024-12,equal_project,26,44,0.9581365329273718,0.024587895404188882,0.9335486375231828,1.8474254683154074,1.8474175071588415,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2025-01,overlap_exposure,26,45,2.2427880627996446,0.175653972894663,2.0671340899049815,1.986465135971005,1.9864524626266273,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2025-01,equal_project,26,45,0.8075298195341393,0.06358913622341465,0.7439406833107245,1.986465135971005,1.9864524626266273,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2025-02,overlap_exposure,26,45,2.0358035654918143,0.4267590262552946,1.6090445392365198,1.429852561756427,1.429824965689035,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2025-02,equal_project,26,45,4.8871197516705145,0.16440595905600242,4.722713792614512,1.429852561756427,1.429824965689035,observed_standardization_no_causal_or_significance_claim
30m,all_projects,06_2500_5000,,2025-03,overlap_exposure,26,46,1.843850032514,0.5529243375996922,1.2909256949143078,1.1037041366762776,1.1036833890585105,observed_standardization_no_causal_or_significance_claim
